-0.771002558114 -8.77502670223 -9.85711762675 -0.238527648365 0.653810691143 0.476674774718
-4.75585818153 -8.31689023633 -9.88030535384 0.0156794390393 0.513795801309 0.0560685636682
-2.48395979198 -7.72148848598 -9.81437550178 -0.294482046486 0.201771546536 0.834197395545
-0.251609648396 -7.19595630883 -9.87949706674 0.45335336796 0.184576420159 0.0633151603819
-3.4998757749 -4.92289908064 -9.8092819749 0.353979012726 -0.948721669853 0.319095636139
-1.92425623863 -4.68578399076 -9.932054494 -0.0814664969086 -0.208380467863 0.113544739967
-8.54598732496 -3.63180737334 -9.86707403161 -0.675784709012 0.360500135704 -0.314340089476
-9.85124725062 -3.43077769716 -9.92252033261 0.484122791925 -0.162897306547 0.113115883575
-3.57869467423 -3.44255147728 -9.93511262627 -0.229260614726 -0.260935274215 0.32218909532
-5.22517235443 -3.24527987386 -9.90221875272 -0.616229263467 0.0157430964548 0.215477803312
-2.20347001445 -3.30480135632 -9.87496067352 0.0942382692997 0.567642569761 -0.230540551596
-5.75519097506 -2.79900061575 -9.92357616009 -0.327566606848 0.685237251157 0.112622907092
-1.23725275857 -2.64555530585 -9.91426846116 -0.453006945446 0.357748546897 -0.486557324399
-2.98732488297 -0.0754162877656 -9.80795135656 0.289606266003 -0.0122076442471 0.368771825269
-1.42558035654 -0.141725840072 -9.90019466694 -0.231779588518 0.0964162895087 0.399366843754
-8.27470551621 -9.10102571844 -9.61476841733 0.689344218721 0.500245170246 0.132384080127
-5.54113273771 -8.85126756692 -9.78754317583 -0.0661674467568 0.258618416619 0.136718115863
-0.434573901141 -8.83839042985 -9.70788060233 -0.00835192676623 0.200015520775 -0.234757731062
-6.72476982935 -8.76281090156 -9.74981675585 0.0949869759144 -0.199460075221 -0.43257631676
-2.42939020614 -8.46104900015 -9.6108587936 -0.406491372036 0.0852644676517 0.0531256620453
-6.94082203488 -7.97575141597 -9.70122572134 -0.121680575876 0.256568644593 0.223643579905
-1.45924241866 -7.82801021586 -9.60200013363 -0.254709355006 -0.0276304925271 -0.326845140707
-0.449159607943 -7.88589162502 -9.71630787723 0.0699259699649 -0.151722971241 0.0845813242387
-7.65476234935 -7.36280436053 -9.77280203268 -0.339593303483 -0.210349371603 -0.0766307649978
-9.37028696178 -7.19504740099 -9.69596425085 -0.0593145056019 -0.0918429693582 0.311596421231
-7.56782154397 -7.07072528798 -9.75210758288 0.336585699427 0.354749454013 -0.211924347063
-4.6240100112 -6.26548750082 -9.6871475479 0.0828751130612 0.213348961808 0.333285402658
-1.64649585568 -5.92791747114 -9.63703376208 0.221704513298 -0.122355711201 0.77287790493
-9.62124435698 -5.52079318163 -9.6267194755 -0.352449676152 0.389965330688 -0.41488008941
-8.62426442267 -4.49690280532 -9.64824378237 -0.422024030599 0.364647506146 -0.754712087675
-0.78883901807 -4.05706267106 -9.71655766095 -0.2294988245 0.0454035570533 0.305995907224
-4.78443260118 -2.64600701403 -9.68655616222 -0.199700884942 -0.117921276346 -0.168547094108
-7.75708119722 -2.46148670029 -9.76347461288 0.137179113855 0.662608673389 -0.224398489666
-0.441666206441 -2.2837377974 -9.75200705986 -0.0647887436334 0.407755601954 0.173526763408
-3.27480667575 -2.07771898064 -9.77956382112 -0.416037140573 -0.472801234698 0.622903857669
-6.3017695399 -0.875090926194 -9.70374609538 0.370652120694 0.490180301723 -0.292770332598
